ID,Salary
SID169754,1900
SID169782,3300
SID169893,1700
SID169911,2500
SID169947,4100
SID169997,2500
SID170059,3100
SID170074,3700
SID170146,4500
SID170210,2900
SID170267,1500
SID170352,1300
SID170381,6750
SID170382,2900
SID170401,1900
SID170439,4100
SID170513,1900
SID170514,3100
SID17056,4900
SID170643,2900
SID170666,2900
SID170906,4100
SID170944,1700
SID170999,3100
SID171002,2100
SID171008,1500
SID171121,1900
SID171198,1900
SID171274,2300
SID171285,2900
SID17140,1100
SID171429,2700
SID171485,1300
SID171647,1300
SID171710,2700
SID171748,2700
SID171766,2500
SID171822,5750
SID171830,2500
SID171953,3900
SID171954,2100
SID171988,2300
SID172062,1700
SID172103,3500
SID172141,4100
SID172219,3300
SID172300,1700
SID172320,2500
SID172326,1900
SID172344,2300
SID172385,1700
SID172392,1900
SID172424,1900
SID172519,6250
SID172589,1700
SID172636,3100
SID172778,3500
SID172819,2300
SID172829,1700
SID172830,1900
SID172832,2100
SID172840,1700
SID172844,2500
SID172892,2500
SID17294,1700
SID172951,2300
SID173005,1700
SID173051,2300
SID173087,1700
SID173123,4100
SID173156,2100
SID173184,1500
SID173241,1500
SID173274,3500
SID173300,2300
SID173312,2300
SID173321,1500
SID173381,2500
SID173445,1900
SID173457,1300
SID173507,1900
SID173588,2100
SID173614,1900
SID173654,1700
SID173685,2100
SID173686,2700
SID173765,2500
SID173766,2500
SID173877,3500
SID173878,2900
SID173882,1500
SID173927,3100
SID173942,1500
SID17398,1700
SID173990,1900
SID174017,1300
SID17402,2100
SID174049,1700
SID174073,2100
SID174076,1700
SID174080,3300
SID174083,1300
SID174101,3900
SID174121,1900
SID174129,3700
SID17416,2500
SID174180,2700
SID1742,1900
SID174253,2500
SID174255,3100
SID174278,2700
SID174299,2300
SID174345,2500
SID174390,4700
SID174434,2500
SID174559,4700
SID174601,2300
SID174696,2500
SID17477,2900
SID174776,1900
SID174787,2300
SID174788,2500
SID174798,2300
SID174808,8500
SID174866,1300
SID174879,1900
SID174912,3300
SID174932,2300
SID174938,1500
SID174953,2500
SID175017,3300
SID175102,2900
SID175138,2500
SID175202,3500
SID175207,1900
SID175232,3500
SID175281,3700
SID175286,3300
SID17529,2300
SID175297,1700
SID175344,2100
SID175349,2300
SID175353,2500
SID175385,6750
SID175506,4700
SID175551,3100
SID175573,1700
SID175623,2300
SID175633,1700
SID175667,1700
SID175676,1900
SID175679,1900
SID175685,2900
SID175715,2100
SID175809,6250
SID175823,3900
SID175892,2500
SID175912,1500
SID175917,2100
SID175939,2500
SID175948,1500
SID176037,3300
SID176042,3500
SID176094,2700
SID176124,2700
SID176207,1300
SID176208,1700
SID176211,1900
SID176222,1700
SID176248,1500
SID176256,1700
SID176331,2700
SID176500,1700
SID176505,2500
SID17651,2700
SID17653,2300
SID176585,1900
SID176601,2100
SID176605,2100
SID176612,2500
SID176615,3900
SID176624,3300
SID176652,4300
SID176653,4300
SID176668,1500
SID176726,2100
SID176734,3700
SID176742,3900
SID1768,1900
SID17682,1500
SID176825,4900
SID176944,2300
SID176952,4500
SID176960,1900
SID177006,2900
SID17701,5250
SID177044,1900
SID177083,2100
SID1771,4300
SID177102,4700
SID17712,4300
SID17718,3300
SID177206,4900
SID177256,2500
SID177275,2900
SID177373,3100
SID177388,1700
SID177418,2900
SID177470,3300
SID177515,3300
SID177548,1900
SID177556,2500
SID177572,2100
SID17766,2900
SID177692,3900
SID17779,2500
SID177853,2900
SID17788,3300
SID177893,3500
SID177914,2100
SID177961,3500
SID178023,1700
SID178063,4500
SID17807,1700
SID178242,3300
SID17828,4300
SID178353,2700
SID178377,1900
SID178387,1700
SID178399,2100
SID178422,2100
SID178443,2300
SID178500,1700
SID178507,4100
SID178527,2300
SID178556,7500
SID178559,2100
SID178567,1300
SID178581,3300
SID178589,1900
SID178629,1900
SID178656,1100
SID178657,3900
SID178674,2700
SID178686,3300
SID178720,2100
SID178763,1900
SID178781,1900
SID178797,1900
SID178799,2900
SID178868,3500
SID17891,2500
SID178993,3900
SID179008,2500
SID179085,2900
SID17910,1900
SID179142,3300
SID179249,1700
SID179261,2300
SID179291,3100
SID179333,5250
SID179426,7500
SID179501,1500
SID179518,2500
SID179673,1700
SID17986,2900
SID179865,1500
SID179867,1500
SID179872,2900
SID179888,4300
SID179940,1900
SID179980,4900
SID179981,2500
SID180019,2900
SID180057,2100
SID180066,1500
SID180157,2100
SID180174,2500
SID180250,2300
SID180383,2900
SID180389,1900
SID180419,1700
SID180426,3700
SID180453,2700
SID180492,3100
SID180522,3300
SID18057,2500
SID180712,2300
SID180770,1700
SID180816,3500
SID180817,4500
SID18091,2100
SID180942,1900
SID180963,2100
SID180974,2100
SID181170,3300
SID181262,1900
SID181290,4700
SID181317,2500
SID181341,2900
SID181378,1300
SID181397,1900
SID181421,1700
SID181435,3700
SID181453,2700
SID181521,3100
SID18153,2700
SID181565,4700
SID181578,3500
SID181602,2500
SID181632,2500
SID181694,2700
SID18171,2300
SID181784,2700
SID18183,2100
SID18187,1700
SID181871,3100
SID182027,3900
SID182057,2100
SID18208,2500
SID182083,1500
SID182090,2100
SID182158,2700
SID182342,2300
SID182367,4900
SID182379,7500
SID182455,2500
SID182502,3700
SID182523,2100
SID182524,6250
SID182579,1500
SID182584,1300
SID18268,3300
SID182826,2500
SID182860,4300
SID182869,2100
SID182909,1700
SID182954,2100
SID182980,1500
SID182984,2300
SID1830,1700
SID183018,4500
SID183028,2500
SID183057,2500
SID183071,2700
SID183225,1900
SID183243,1900
SID18331,4900
SID183344,2100
SID183401,1900
SID183406,2300
SID183458,2300
SID18349,4900
SID183491,3700
SID183504,1700
SID183506,2700
SID183557,2700
SID183575,2500
SID183582,1700
SID183786,4900
SID183790,4900
SID183814,1500
SID183846,2900
SID183852,2300
SID183882,2300
SID183903,1900
SID183920,3100
SID183965,1500
SID183999,2900
SID184005,2700
SID184056,5750
SID184088,2900
SID184126,1700
SID184180,1700
SID184224,3900
SID184225,4500
SID184297,2100
SID184454,1500
SID184468,2700
SID184472,3100
SID184478,2700
SID184502,4300
SID184517,3100
SID184539,3100
SID184554,3500
SID184559,3700
SID184590,1900
SID184597,2100
SID184685,1900
SID184692,2100
SID184713,2900
SID184752,2700
SID184754,2900
SID184780,3100
SID184795,4900
SID184898,2300
SID184939,3900
SID184959,3300
SID185026,1700
SID185067,3900
SID185128,1900
SID185173,2500
SID185191,2500
SID185281,2700
SID185288,3300
SID185315,1700
SID185323,1900
SID185328,1700
SID185334,2300
SID185444,3300
SID185445,2100
SID185471,5750
SID185483,2900
SID185503,1500
SID185516,4100
SID185568,2100
SID185637,2900
SID185775,4500
SID185794,2100
SID1858,1900
SID185818,2900
SID185820,2100
SID185863,2900
SID185896,1700
SID185921,3100
SID185960,1500
SID18598,2500
SID185987,2300
SID186070,3500
SID186089,1700
SID186203,3100
SID186238,2300
SID186339,3300
SID186430,1700
SID186443,1500
SID186460,3500
SID186469,1900
SID186489,1500
SID186517,1700
SID186586,2700
SID186622,1500
SID186845,2100
SID186861,2300
SID186904,1700
SID186931,1700
SID186939,1900
SID187018,1700
SID187019,2700
SID187067,2500
SID187166,2700
SID187199,1500
SID187253,2500
SID187281,1700
SID187301,2700
SID187304,1500
SID187376,2500
SID187497,2700
SID187552,2300
SID187581,1900
SID18761,2100
SID187641,2700
SID187658,1500
SID187706,2900
SID187736,1100
SID18782,4700
SID187824,1700
SID187825,1500
SID187899,2300
SID187915,2100
SID187980,2900
SID188028,1700
SID188126,2300
SID188136,3500
SID188156,5750
SID188161,3900
SID18817,1500
SID188193,2100
SID188220,1900
SID18834,5250
SID188390,1700
SID18848,4100
SID188481,1700
SID188492,2500
SID188544,1500
SID188568,2300
SID188641,1700
SID188650,2100
SID188668,1300
SID188670,3900
SID188678,1500
SID188720,2900
SID188777,1500
SID188856,1700
SID188864,3500
SID188879,2700
SID188907,3700
SID189029,1700
SID18905,3700
SID189096,1100
SID189101,2100
SID189102,1900
SID189154,2300
SID189214,1900
SID189217,1300
SID18923,2700
SID189263,1700
SID189329,2700
SID189352,2500
SID189392,3100
SID189403,1500
SID189453,1500
SID189586,1700
SID189686,3700
SID189700,1700
SID189724,2300
SID189764,1700
SID189769,1700
SID189793,1900
SID189801,1900
SID189811,3700
SID189868,1900
SID189898,1700
SID189960,3500
SID189962,3500
SID189971,3300
SID189981,1700
SID19001,4500
SID190042,2900
SID190050,1500
SID190164,2300
SID190173,4500
SID190216,2700
SID190232,2900
SID190283,1900
SID190349,2300
SID190350,2300
SID190353,2300
SID190409,1300
SID190469,1300
SID190533,2100
SID190551,3100
SID190553,3500
SID190557,2300
SID190716,1500
SID190737,1900
SID190846,2900
SID190850,3300
SID190853,1700
SID190881,1300
SID1909,2300
SID190900,3900
SID19094,3700
SID191000,1900
SID191034,2300
SID191103,5750
SID191147,2500
SID191151,1700
SID19116,2300
SID191181,2700
SID191207,5250
SID191241,2700
SID191328,3100
SID191356,2900
SID191372,1900
SID191505,3700
SID191508,2900
SID191552,4300
SID191630,2900
SID19169,2900
SID191691,1900
SID191696,1500
SID1917,1500
SID191712,1700
SID191721,1900
SID191734,2300
SID191788,1900
SID191799,1700
SID191980,4500
SID192011,2300
SID19202,2100
SID19205,2300
SID192080,3700
SID192109,2900
SID192132,2100
SID192163,2300
SID192176,1500
SID19219,1300
SID192215,2700
SID192224,1500
SID192272,2900
SID192334,3300
SID192348,2500
SID192421,2100
SID192490,1500
SID192528,2500
SID192556,1500
SID192614,1900
SID192644,2700
SID192649,2900
SID192665,1900
SID192673,3100
SID192695,3700
SID192752,5750
SID192835,1500
SID19285,3500
SID192861,2100
SID192942,3700
SID192993,3100
SID193015,2300
SID19303,2700
SID193114,1500
SID193213,3300
SID193225,3300
SID193233,2100
SID193267,2100
SID19328,2700
SID193290,1700
SID193306,2100
SID193319,3900
SID193389,1900
SID193405,2100
SID193424,1700
SID193490,6250
SID193494,3900
SID193559,2900
SID193584,1900
SID193626,2300
SID193667,1900
SID193726,1900
SID193781,2100
SID193844,1900
SID193876,3700
SID193914,1900
SID193978,3500
SID194008,1700
SID194080,2100
SID194175,2900
SID194259,1900
SID194261,2900
SID194310,1300
SID194312,2500
SID194401,1700
SID19443,1100
SID194433,2700
SID194435,1900
SID194436,2300
SID194450,1900
SID194486,2300
SID19450,1500
SID194520,2100
SID194593,1700
SID194598,4900
SID194683,5250
SID194723,2100
SID194857,1300
SID194858,3300
SID194874,2700
SID194951,1700
SID194962,3100
SID194970,4500
SID194978,1700
SID195014,5750
SID195022,2300
SID195029,2100
SID195076,5750
SID195089,5250
SID195134,3100
SID19520,1500
SID195261,2300
SID195285,1700
SID195331,2100
SID195369,1700
SID195374,2100
SID195391,1500
SID195419,1100
SID195450,2500
SID195539,1700
SID195552,2500
SID195596,2500
SID195658,1900
SID195696,4100
SID195742,4100
SID195777,2500
SID195792,1300
SID195812,2500
SID195847,1500
SID19592,2500
SID195924,3300
SID195948,2500
SID195968,3500
SID195986,1900
SID195988,2900
SID195995,2900
SID196115,2300
SID19612,2300
SID196137,3500
SID196143,1700
SID196147,3900
SID196280,2900
SID196320,2300
SID196347,1700
SID196382,2100
SID196407,1900
SID196431,4300
SID196457,1100
SID196469,3100
SID196485,1700
SID196514,2100
SID196548,1500
SID196730,3700
SID196731,2100
SID196744,2100
SID196769,5250
SID196795,3100
SID196857,2700
SID196916,1900
SID196979,4500
SID197041,2300
SID197119,1700
SID19716,2500
SID197179,6250
SID19728,1700
SID19730,2100
SID197487,1500
SID197488,2700
SID197494,2100
SID197595,1300
SID197601,1300
SID197727,2300
SID197774,1700
SID197777,1300
SID197790,2100
SID19781,2300
SID19790,1500
SID19792,2500
SID197946,3500
SID198093,6750
SID19811,3100
SID198132,1900
SID198207,3500
SID198300,4900
SID198460,2100
SID198479,4900
SID198497,2100
SID198504,4100
SID198575,1500
SID198578,1700
SID198663,7500
SID198704,1700
SID198705,4100
SID198746,2100
SID198841,3700
SID198887,1900
SID198914,2300
SID198938,3500
SID198945,2500
SID199041,1500
SID199063,3500
SID199064,5750
SID199098,2900
SID199168,1500
SID199211,4300
SID199235,2700
SID199285,1900
SID19933,1300
SID199358,1500
SID19936,3300
SID199370,1900
SID199391,3100
SID199411,2100
SID199415,3100
SID199434,3300
SID199471,1500
SID199478,3500
SID199493,4100
SID199517,4100
SID199521,2100
SID199544,1900
SID199557,2900
SID199610,1700
SID199645,1900
SID199647,3300
SID199671,1500
SID199672,2500
SID199778,4500
SID199826,2100
SID199828,1900
SID199889,2300
SID199901,2900
SID199913,3300
SID199995,1900
SID199996,3300
SID200019,5250
SID200094,5250
SID200128,2300
SID200135,2700
SID200174,1300
SID200199,2900
SID200213,2100
SID200258,1700
SID200344,2500
SID200372,2100
SID200461,1900
SID200533,5250
SID200540,1900
SID200609,4700
SID200677,2500
SID200696,2900
SID200762,3100
SID200787,1300
SID20080,2300
SID200829,2500
SID200831,1900
SID20084,2100
SID200848,1900
SID200873,2700
SID200886,2300
SID200907,1900
SID200995,1100
SID201035,2500
SID201059,1900
SID201113,5750
SID201309,1900
SID201347,1700
SID201368,4500
SID201372,1700
SID201374,1900
SID201390,6250
SID201489,3700
SID201565,1700
SID201567,1500
SID201587,3300
SID201597,1700
SID201674,2100
SID201692,1300
SID201702,2100
SID201736,3100
SID201838,2900
SID201852,1900
SID201917,1700
SID201929,1700
SID201975,3700
SID201990,2500
SID201994,2700
SID2020,6750
SID202035,1900
SID202045,2700
SID202057,2100
SID202073,2500
SID20213,1900
SID202135,5250
SID202157,1700
SID202160,2700
SID202167,1900
SID202185,3100
SID202192,2500
SID202209,1700
SID202261,2900
SID202262,8500
SID202275,1700
SID20228,1900
SID20234,1900
SID202382,1500
SID20240,1900
SID202409,2100
SID202414,4500
SID202418,1500
SID202423,2100
SID202438,3300
SID202472,1500
SID202509,2700
SID202556,2100
SID202624,1500
SID202820,2100
SID202878,5750
SID202895,4900
SID20292,1700
SID203060,1500
SID203110,2500
SID203200,3100
SID203226,2500
SID203238,1500
SID203255,2500
SID203260,2700
SID203274,2900
SID203293,3300
SID203359,1900
SID203385,2100
SID203396,1500
SID203465,1700
SID203487,1900
SID203511,2700
SID203514,4100
SID203536,2300
SID203541,2700
SID203553,3500
SID203641,1500
SID203664,2500
SID203785,4100
SID203791,1700
SID203814,1900
SID20382,3700
SID203829,2300
SID203830,2700
SID203841,4500
SID203881,2900
SID203914,1500
SID20393,3100
SID203939,2100
SID203991,1900
SID20403,1900
SID204031,1700
SID204084,2300
SID204163,2300
SID204174,2700
SID204235,2100
SID204238,2300
SID204255,1700
SID204320,2500
SID204337,4500
SID204343,1500
SID204371,1100
SID204461,2700
SID204507,3100
SID204510,3900
SID204511,2700
SID204591,1900
SID204602,2100
SID204606,2100
SID20461,1700
SID204650,2500
SID204720,2900
SID204781,2500
SID204802,1700
SID204889,1900
SID204906,2700
SID204943,1900
SID204966,1500
SID204975,8500
SID205015,2700
SID205019,1300
SID205123,7500
SID205159,1900
SID20517,2700
SID205173,1500
SID205176,4500
SID205229,1900
SID205270,3100
SID205299,1900
SID2053,2300
SID205321,6250
SID205325,4100
SID205353,2300
SID205467,2300
SID205535,1900
SID205561,1900
SID205576,3700
SID205645,3100
SID205687,1900
SID20579,2300
SID205804,1500
SID20584,2500
SID205856,3300
SID205881,1900
SID205975,3100
SID206007,2500
SID206011,1700
SID206016,3100
SID206045,1700
SID206085,1900
SID206146,1900
SID206162,2900
SID206214,1700
SID206264,2700
SID206293,1900
SID206306,2900
SID206322,2900
SID206329,3100
SID206368,2100
SID20640,3700
SID20641,2500
SID206474,3700
SID206481,2100
SID206504,3900
SID206549,1700
SID206587,1700
SID206603,2700
SID206696,3100
SID206771,3300
SID206802,2700
SID20687,4100
SID207021,2500
SID20706,1700
SID207120,5250
SID207128,2900
SID207132,4100
SID207180,2300
SID207215,1700
SID207219,2700
SID207253,1900
SID207260,5250
SID207302,4300
SID207361,2900
SID207367,1500
SID207405,4700
SID207408,2700
SID207432,2100
SID207574,1500
SID207616,2500
SID207627,1500
SID207654,3500
SID20766,1700
SID207672,2100
SID207705,2700
SID207722,2500
SID207742,2100
SID207748,2100
SID207755,2300
SID207784,1700
SID207787,6250
SID207866,2500
SID207881,2300
SID207935,1900
SID207955,2100
SID207969,1700
SID208052,2100
SID208096,2500
SID208112,5250
SID208174,1700
SID208216,3500
SID208253,2300
SID208282,2700
SID208324,7500
SID208327,1500
SID208328,1900
SID208342,1700
SID208383,2300
SID208417,5250
SID208435,1900
SID208449,2100
SID208466,2700
SID20848,1900
SID208549,2500
SID208573,2700
SID208605,4100
SID20862,2700
SID208666,2100
SID208704,2700
SID208718,3300
SID208784,3900
SID208840,2700
SID208842,3500
SID208986,4100
SID209011,2100
SID209051,1700
SID209056,1900
SID209062,1700
SID209067,2900
SID209087,3500
SID209091,4700
SID209106,1900
SID209135,1700
SID209168,2300
SID209191,2300
SID209213,1900
SID209229,3300
SID209303,3700
SID209371,2700
SID209398,1700
SID209410,1900
SID209413,4300
SID209476,3300
SID209553,1900
SID209653,1300
SID209772,1300
SID209786,1900
SID209812,2700
SID209886,1900
SID209983,1900
SID209984,2900
SID210076,1900
